output_00001.jpg,1,534,85,616,263,0.0594890229404
output_00002.jpg,1,507,32,679,336,0.0721920803189
output_00003.jpg,1,533,85,619,265,0.0621654465795
output_00004.jpg,1,533,86,619,266,0.0614415481687
output_00004.jpg,1,653,71,829,493,0.0505436211824
output_00005.jpg,1,536,87,622,265,0.0601946786046
output_00005.jpg,1,649,67,829,499,0.0565160997212
output_00006.jpg,1,540,86,624,262,0.0612554699183
output_00006.jpg,1,650,66,826,502,0.0532869137824
output_00007.jpg,1,646,64,828,504,0.0626346617937
output_00007.jpg,1,539,86,623,262,0.0601879097521
output_00008.jpg,1,644,62,826,506,0.0637095868587
output_00008.jpg,1,541,90,623,264,0.0518565475941
output_00009.jpg,1,631,56,829,514,0.0888617560267
output_00010.jpg,1,627,55,829,515,0.0959685817361
output_00011.jpg,1,621,54,827,518,0.104553334415
output_00012.jpg,1,621,55,823,517,0.0977876335382
output_00013.jpg,1,623,55,823,519,0.107660375535
output_00014.jpg,1,626,58,824,520,0.0981798321009
output_00015.jpg,1,628,62,824,518,0.0921393856406
output_00016.jpg,1,634,65,824,517,0.0790847092867
output_00016.jpg,1,549,92,623,254,0.05578225106
output_00017.jpg,1,633,67,823,517,0.0808304399252
output_00017.jpg,1,552,93,624,255,0.0555874146521
output_00018.jpg,1,637,68,821,516,0.0693003982306
output_00018.jpg,1,553,95,625,255,0.0507921762764
output_00019.jpg,1,641,73,817,513,0.0607052110136
output_00019.jpg,1,553,94,627,258,0.0589857175946
output_00019.jpg,1,540,176,646,472,0.0511545278132
output_00020.jpg,1,540,174,638,470,0.0597694851458
output_00020.jpg,1,556,95,624,251,0.054303355515
output_00020.jpg,1,649,78,815,510,0.0535015612841
output_00021.jpg,1,543,164,643,474,0.0689899623394
output_00021.jpg,1,559,95,625,255,0.0565837584436
output_00021.jpg,1,649,78,811,510,0.0559006668627
output_00022.jpg,1,539,157,643,477,0.080105856061
output_00022.jpg,1,553,92,623,252,0.0663292631507
output_00022.jpg,1,576,69,676,295,0.0536181367934
output_00023.jpg,1,538,157,640,475,0.0735800340772
output_00023.jpg,1,553,95,621,253,0.067347496748
output_00023.jpg,1,578,71,674,295,0.0606829412282
output_00024.jpg,1,537,155,639,477,0.0842239186168
output_00024.jpg,1,551,90,621,248,0.0794381573796
output_00024.jpg,1,579,71,671,281,0.0737532377243
output_00024.jpg,1,652,84,814,506,0.0552298501134
output_00025.jpg,1,536,148,640,482,0.109814293683
output_00025.jpg,1,552,95,618,243,0.0674838498235
output_00026.jpg,1,529,152,639,484,0.097674369812
output_00026.jpg,1,551,101,619,247,0.0629868879914
output_00027.jpg,1,530,154,632,484,0.0988078787923
output_00027.jpg,1,550,95,618,247,0.0735967382789
output_00027.jpg,1,571,76,663,282,0.0577265769243
output_00028.jpg,1,530,157,630,481,0.0935631245375
output_00028.jpg,1,552,97,618,249,0.071956589818
output_00028.jpg,1,572,76,664,286,0.0509993359447
output_00029.jpg,1,527,157,629,479,0.0995003208518
output_00029.jpg,1,555,105,617,249,0.0553444623947
output_00030.jpg,1,526,160,624,478,0.0870326906443
output_00030.jpg,1,553,104,617,250,0.0565446354449
output_00031.jpg,1,524,159,624,477,0.0810544043779
output_00031.jpg,1,553,103,619,253,0.0560221970081
output_00032.jpg,1,523,159,621,481,0.0791061073542
output_00033.jpg,1,524,163,620,479,0.0622915737331
output_00033.jpg,1,551,102,621,254,0.053181540221
output_00034.jpg,1,526,164,618,480,0.0604772008955
output_00035.jpg,1,525,159,619,485,0.0604825913906
output_00036.jpg,1,524,153,624,487,0.0800689980388
output_00036.jpg,1,557,102,621,246,0.051687490195
output_00037.jpg,1,522,151,622,491,0.0799412056804
output_00038.jpg,1,525,153,623,489,0.0763594806194
output_00038.jpg,1,558,105,620,247,0.0506339408457
output_00043.jpg,1,517,85,675,531,0.589097559452
output_00044.jpg,1,513,79,683,531,0.673084080219
output_00045.jpg,1,515,78,685,534,0.670304119587
output_00046.jpg,1,505,74,689,536,0.726978182793
output_00047.jpg,1,522,158,646,480,0.0994785353541
output_00048.jpg,1,517,76,693,524,0.784320056438
output_00049.jpg,1,521,77,697,523,0.775536179543
output_00050.jpg,1,535,175,643,465,0.0760826766491
output_00051.jpg,1,537,183,643,459,0.0669710338116
output_00052.jpg,1,533,181,647,457,0.0690796971321
output_00053.jpg,1,539,193,643,449,0.0504808276892
output_00055.jpg,1,540,198,642,444,0.052319932729
output_00056.jpg,1,541,202,643,438,0.0512149035931
output_00060.jpg,1,542,208,634,438,0.05313488096
output_00062.jpg,1,540,208,636,438,0.0525876134634
output_00072.jpg,1,555,107,625,251,0.0516935288906
output_00076.jpg,1,522,96,676,486,0.629505395889
output_00078.jpg,1,526,102,680,492,0.569117665291
output_00080.jpg,1,552,168,656,420,0.0741689279675
output_00082.jpg,1,515,102,683,486,0.465786635876
output_00083.jpg,1,517,106,679,482,0.480040580034
output_00084.jpg,1,524,114,678,470,0.37318316102
output_00085.jpg,1,528,129,674,451,0.30951833725
output_00085.jpg,1,565,111,635,245,0.0911509841681
output_00085.jpg,1,585,102,667,268,0.08771789819
output_00086.jpg,1,529,126,675,448,0.327852606773
output_00086.jpg,1,566,111,636,247,0.0938628688455
output_00086.jpg,1,586,101,668,271,0.0892562717199
output_00087.jpg,1,522,127,666,447,0.410819649696
output_00087.jpg,1,572,105,660,275,0.0984735041857
output_00087.jpg,1,558,115,630,251,0.0944532081485
output_00088.jpg,1,530,131,664,443,0.304186522961
output_00088.jpg,1,560,113,626,245,0.0915190950036
output_00088.jpg,1,579,105,659,265,0.0857354551554
output_00089.jpg,1,528,134,662,446,0.326133936644
output_00089.jpg,1,559,114,627,242,0.0863297134638
output_00089.jpg,1,576,104,660,262,0.0855230614543
output_00090.jpg,1,534,136,658,446,0.34737303853
output_00090.jpg,1,576,108,660,266,0.091804869473
output_00090.jpg,1,558,118,626,246,0.0847644582391
output_00090.jpg,1,533,230,615,428,0.0777827352285
output_00091.jpg,1,531,131,661,443,0.371499836445
output_00091.jpg,1,567,103,665,275,0.127259612083
output_00091.jpg,1,555,114,633,252,0.0957489907742
output_00091.jpg,1,529,233,613,429,0.0683915689588
output_00092.jpg,1,544,133,660,443,0.323430716991
output_00092.jpg,1,569,102,663,278,0.128523662686
output_00092.jpg,1,555,114,631,256,0.0920148789883
output_00092.jpg,1,535,232,611,430,0.0708803758025
output_00093.jpg,1,566,97,662,277,0.197842210531
output_00093.jpg,1,531,233,607,437,0.0563735365868
output_00094.jpg,1,571,98,659,274,0.21805408597
output_00095.jpg,1,568,99,658,269,0.205515176058
output_00095.jpg,1,543,133,667,431,0.182524815202
output_00096.jpg,1,564,94,654,282,0.166684836149
output_00097.jpg,1,565,97,653,297,0.0831116586924
output_00097.jpg,1,551,113,619,265,0.072934307158
output_00097.jpg,1,537,211,613,451,0.0664494857192
output_00098.jpg,1,542,141,646,421,0.138725355268
output_00098.jpg,1,568,97,656,299,0.0598672069609
output_00098.jpg,1,554,119,622,265,0.0597701631486
output_00098.jpg,1,538,216,614,456,0.0586250126362
output_00099.jpg,1,561,96,645,296,0.174008175731
output_00100.jpg,1,559,98,641,294,0.205308750272
output_00101.jpg,1,555,93,645,295,0.277340739965
output_00102.jpg,1,550,94,640,298,0.268254488707
output_00103.jpg,1,548,93,642,289,0.199698999524
output_00104.jpg,1,539,93,639,281,0.221928372979
output_00105.jpg,1,536,97,640,275,0.276175141335
output_00106.jpg,1,541,99,639,283,0.198859319091
output_00106.jpg,1,520,199,606,449,0.0703734382987
output_00107.jpg,1,542,102,636,286,0.223229184747
output_00107.jpg,1,521,202,603,446,0.0716930031776
output_00108.jpg,1,547,109,637,285,0.275483012199
output_00108.jpg,1,525,217,601,437,0.0701502561569
output_00109.jpg,1,550,111,636,289,0.210425198078
output_00109.jpg,1,521,208,603,442,0.0816923230886
output_00110.jpg,1,552,114,634,286,0.245881274343
output_00111.jpg,1,511,125,637,457,0.337209612131
output_00111.jpg,1,545,107,633,287,0.200703769922
output_00112.jpg,1,505,119,633,471,0.332966953516
output_00112.jpg,1,544,106,632,290,0.148081630468
output_00112.jpg,1,532,115,604,265,0.0977659374475
output_00113.jpg,1,507,118,631,462,0.353732615709
output_00113.jpg,1,543,105,631,295,0.166792035103
output_00114.jpg,1,507,119,629,461,0.343892991543
output_00114.jpg,1,543,106,627,288,0.200241431594
output_00114.jpg,1,469,103,571,271,0.0575531236827
output_00114.jpg,1,451,130,509,238,0.0502019822598
output_00115.jpg,1,508,123,628,469,0.32638207078
output_00115.jpg,1,544,104,632,284,0.14085495472
output_00115.jpg,1,530,111,602,261,0.097613543272
output_00115.jpg,1,448,230,510,442,0.0673182830215
output_00115.jpg,1,472,170,562,474,0.0607872419059
output_00116.jpg,1,497,121,627,473,0.267406970263
output_00116.jpg,1,538,102,630,278,0.111873954535
output_00116.jpg,1,451,222,517,448,0.0667731836438
output_00116.jpg,1,475,165,567,481,0.0651486888528
output_00116.jpg,1,469,97,573,271,0.0610985122621
output_00117.jpg,1,500,126,624,466,0.219900891185
output_00117.jpg,1,535,101,625,279,0.112974442542
output_00117.jpg,1,476,94,572,270,0.0930667370558
output_00117.jpg,1,457,120,519,238,0.0639478117228
output_00117.jpg,1,451,224,517,448,0.0581980086863
output_00118.jpg,1,488,118,628,484,0.197374433279
output_00118.jpg,1,472,91,572,273,0.0827792286873
output_00118.jpg,1,449,201,527,457,0.0657605528831
output_00118.jpg,1,525,110,593,252,0.0628297477961
output_00118.jpg,1,534,100,630,276,0.0606876090169
output_00118.jpg,1,456,117,520,241,0.0563230440021
output_00119.jpg,1,488,118,626,486,0.180754780769
output_00119.jpg,1,451,194,533,462,0.0722108781338
output_00119.jpg,1,468,92,572,278,0.0675998926163
output_00120.jpg,1,512,155,598,441,0.0983655899763
output_00120.jpg,1,447,185,531,465,0.0756875798106
output_00120.jpg,1,474,89,570,275,0.0696637406945
output_00121.jpg,1,472,120,598,482,0.160365656018
output_00121.jpg,1,464,154,548,432,0.090164013207
output_00121.jpg,1,469,92,565,276,0.0545204542577
output_00122.jpg,1,518,160,596,428,0.0858311504126
output_00122.jpg,1,444,183,530,469,0.0836055353284
output_00122.jpg,1,470,93,562,277,0.0548254847527
output_00123.jpg,1,478,155,550,417,0.0660903975368
output_00124.jpg,1,472,126,596,474,0.137902259827
output_00124.jpg,1,471,161,551,423,0.0793052986264
output_00124.jpg,1,476,93,562,269,0.0712195634842
output_00124.jpg,1,458,116,520,242,0.0529745779932
output_00125.jpg,1,467,164,557,418,0.0775580778718
output_00125.jpg,1,472,97,566,273,0.0763350948691
output_00125.jpg,1,510,175,594,419,0.0648880898952
output_00125.jpg,1,456,122,520,242,0.0556826815009
output_00126.jpg,1,481,96,563,272,0.10948587209
output_00126.jpg,1,458,117,524,245,0.0777684375644
output_00126.jpg,1,467,163,553,415,0.0649148598313
output_00126.jpg,1,511,175,593,413,0.0522316358984
output_00127.jpg,1,471,97,563,279,0.0913051813841
output_00127.jpg,1,464,159,556,419,0.083930529654
output_00127.jpg,1,453,121,519,247,0.0630795285106
output_00127.jpg,1,511,177,593,409,0.0551172308624
output_00128.jpg,1,467,99,561,293,0.0905606299639
output_00128.jpg,1,449,126,519,256,0.0601555854082
output_00129.jpg,1,455,152,555,422,0.140965923667
output_00129.jpg,1,510,175,592,403,0.0590672828257
output_00129.jpg,1,461,100,561,294,0.051286675036
output_00130.jpg,1,509,174,591,406,0.0619057044387
output_00131.jpg,1,457,155,555,423,0.130267783999
output_00131.jpg,1,512,179,590,403,0.0581600442529
output_00132.jpg,1,464,157,556,423,0.110367901623
output_00134.jpg,1,453,196,539,462,0.0723351091146
output_00134.jpg,1,514,184,590,398,0.0513315796852
output_00135.jpg,1,483,151,577,405,0.110047459602
output_00135.jpg,1,477,93,567,299,0.0589492991567
output_00135.jpg,1,474,128,538,258,0.055938180536
output_00138.jpg,1,489,123,559,247,0.0566548146307
output_00139.jpg,1,387,71,681,493,0.121012352407
output_00141.jpg,1,484,121,544,243,0.0580035448074
output_00143.jpg,1,481,122,545,242,0.0529522411525
output_00144.jpg,1,482,122,546,244,0.0749493837357
output_00145.jpg,1,481,123,545,243,0.0682858750224
output_00146.jpg,1,480,123,546,247,0.0755720064044
output_00146.jpg,1,520,113,594,249,0.0503162816167
output_00147.jpg,1,481,124,545,248,0.0643908530474
output_00149.jpg,1,409,48,753,524,0.0833319425583
output_00153.jpg,1,418,54,726,526,0.0911366567016
output_00154.jpg,1,417,48,741,526,0.0815493166447
output_00155.jpg,1,422,53,724,525,0.107004255056
output_00156.jpg,1,478,124,542,248,0.0500726550817
output_00158.jpg,1,426,55,730,521,0.111483089626
output_00159.jpg,1,424,47,750,525,0.0885245352983
output_00161.jpg,1,427,54,737,518,0.0778025090694
output_00162.jpg,1,432,57,734,513,0.076759442687
output_00163.jpg,1,431,59,725,513,0.0725388005376
output_00164.jpg,1,486,120,550,242,0.0783713012934
output_00164.jpg,1,518,111,592,247,0.0598742738366
output_00165.jpg,1,485,123,549,243,0.0801892578602
output_00165.jpg,1,516,112,590,248,0.0650274902582
output_00166.jpg,1,487,97,589,273,0.104185655713
output_00167.jpg,1,481,93,593,273,0.115554250777
output_00168.jpg,1,492,128,554,242,0.0929243043065
output_00168.jpg,1,513,116,587,248,0.0770334452391
output_00169.jpg,1,492,130,550,246,0.0631142109632
output_00169.jpg,1,518,115,592,253,0.0576537661254
output_00170.jpg,1,493,127,555,243,0.0804913267493
output_00170.jpg,1,514,113,592,249,0.0659554973245
output_00171.jpg,1,487,126,551,246,0.0715075880289
output_00171.jpg,1,517,113,591,251,0.0595437586308
output_00172.jpg,1,486,126,552,246,0.0742583796382
output_00172.jpg,1,516,113,590,249,0.0623708963394
output_00173.jpg,1,478,92,592,284,0.0826643928885
output_00174.jpg,1,486,128,550,246,0.0652249455452
output_00174.jpg,1,517,116,591,248,0.0524045117199
output_00175.jpg,1,485,127,553,243,0.0748771056533
output_00175.jpg,1,516,116,592,248,0.0656059011817
output_00176.jpg,1,486,127,552,243,0.0755731090903
output_00176.jpg,1,516,115,590,249,0.0657864287496
output_00177.jpg,1,485,129,551,247,0.0636999830604
output_00177.jpg,1,517,117,593,253,0.0598760060966
output_00178.jpg,1,487,130,551,246,0.0598987080157
output_00178.jpg,1,516,116,596,254,0.0553866997361
output_00179.jpg,1,487,127,553,249,0.0781254321337
output_00179.jpg,1,515,115,593,255,0.061930719763
output_00180.jpg,1,486,129,554,251,0.0663699284196
output_00180.jpg,1,514,115,596,257,0.0557289272547
output_00181.jpg,1,488,130,554,252,0.066330306232
output_00181.jpg,1,513,114,597,258,0.0571949444711
output_00182.jpg,1,485,131,555,253,0.0534349642694
output_00188.jpg,1,484,131,554,253,0.0525584928691
output_00189.jpg,1,484,130,550,252,0.0528188087046
output_00190.jpg,1,391,70,691,496,0.0762704536319
output_00191.jpg,1,483,131,551,249,0.0530565530062
output_00192.jpg,1,484,130,550,250,0.0505240038037
output_00249.jpg,1,480,106,544,244,0.0644327029586
output_00250.jpg,1,476,108,540,244,0.0515500791371
output_00252.jpg,1,477,101,547,253,0.0533705465496
output_00253.jpg,1,472,106,542,248,0.0512326210737
output_00259.jpg,1,477,108,539,244,0.0570215210319
output_00260.jpg,1,477,106,543,240,0.0847247987986
output_00261.jpg,1,475,104,545,242,0.0993420556188
output_00261.jpg,1,521,90,609,250,0.0535210110247
output_00262.jpg,1,479,107,549,239,0.119908317924
output_00262.jpg,1,517,92,605,248,0.0730458721519
output_00263.jpg,1,475,102,549,242,0.102287620306
output_00263.jpg,1,517,87,611,249,0.0569420903921
output_00264.jpg,1,478,97,552,241,0.154018267989
output_00264.jpg,1,512,88,596,244,0.0793022736907
output_00265.jpg,1,477,97,551,239,0.158530920744
output_00265.jpg,1,515,90,599,242,0.0741411373019
output_00266.jpg,1,475,69,585,277,0.207709506154
output_00266.jpg,1,510,89,596,245,0.0875075608492
output_00267.jpg,1,480,75,580,279,0.237808510661
output_00268.jpg,1,479,77,583,281,0.261289030313
output_00269.jpg,1,480,85,580,281,0.265467733145
output_00269.jpg,1,616,59,882,497,0.0507688969374
output_00270.jpg,1,482,86,582,274,0.305017888546
output_00271.jpg,1,482,87,582,277,0.287485390902
output_00272.jpg,1,484,85,582,273,0.318635851145
output_00273.jpg,1,481,85,585,271,0.371851086617
output_00274.jpg,1,478,80,584,282,0.264249205589
output_00274.jpg,1,510,103,596,247,0.0644047111273
output_00275.jpg,1,472,74,588,292,0.189947888255
output_00275.jpg,1,469,137,593,413,0.0605907477438
output_00276.jpg,1,465,68,595,300,0.125499486923
output_00276.jpg,1,469,127,603,439,0.0896797478199
output_00277.jpg,1,463,70,599,294,0.103294111788
output_00277.jpg,1,466,130,606,444,0.0934984907508
output_00278.jpg,1,462,68,606,288,0.0984271988273
output_00278.jpg,1,462,135,610,441,0.0697117522359
output_00279.jpg,1,457,68,609,292,0.0997855812311
output_00279.jpg,1,463,137,613,433,0.0723584666848
output_00280.jpg,1,455,69,607,295,0.0987900719047
output_00280.jpg,1,449,158,617,488,0.0892802402377
output_00281.jpg,1,459,126,619,446,0.0934164822102
output_00281.jpg,1,452,71,610,299,0.0701445713639
output_00282.jpg,1,463,132,619,440,0.0839011147618
output_00282.jpg,1,449,74,615,300,0.071726128459
output_00283.jpg,1,459,132,617,438,0.0901511162519
output_00283.jpg,1,448,75,618,299,0.0799576640129
output_00284.jpg,1,450,76,614,292,0.0676716566086
output_00284.jpg,1,460,139,610,435,0.0641976073384
output_00285.jpg,1,452,82,616,292,0.0668105706573
output_00285.jpg,1,463,144,607,426,0.0649551972747
output_00286.jpg,1,493,84,653,284,0.0899233669043
output_00287.jpg,1,396,83,684,503,0.170891493559
output_00287.jpg,1,486,79,660,291,0.0891849473119
output_00288.jpg,1,429,77,681,511,0.173142135143
output_00289.jpg,1,426,70,690,516,0.159417390823
output_00290.jpg,1,430,66,692,522,0.1081937626
output_00291.jpg,1,438,65,692,521,0.122280418873
output_00292.jpg,1,468,83,666,511,0.227350860834
output_00293.jpg,1,461,79,667,517,0.296087920666
output_00294.jpg,1,468,82,662,516,0.364527851343
output_00295.jpg,1,507,166,615,492,0.15251237154
output_00298.jpg,1,503,156,619,498,0.154310390353
output_00301.jpg,1,507,161,615,493,0.145999208093
output_00302.jpg,1,481,81,667,511,0.38049697876
output_00303.jpg,1,513,165,615,495,0.155257001519
output_00303.jpg,1,520,92,662,304,0.0614805333316
output_00304.jpg,1,514,161,616,497,0.161923348904
output_00304.jpg,1,522,93,662,303,0.0609369203448
output_00305.jpg,1,516,171,612,491,0.145052984357
output_00305.jpg,1,522,92,662,302,0.0786557942629
output_00306.jpg,1,515,169,613,489,0.151080191135
output_00306.jpg,1,524,96,662,302,0.0683278739452
output_00307.jpg,1,517,172,613,484,0.147976160049
output_00307.jpg,1,526,96,660,304,0.066635556519
output_00308.jpg,1,521,170,613,484,0.141802966595
output_00308.jpg,1,525,96,659,304,0.0706329867244
output_00309.jpg,1,520,164,616,486,0.130087316036
output_00309.jpg,1,526,96,658,306,0.0597399249673
output_00310.jpg,1,492,83,662,497,0.383873105049
output_00311.jpg,1,520,166,616,482,0.108945883811
output_00311.jpg,1,523,96,657,308,0.0677420347929
output_00312.jpg,1,520,174,616,478,0.0992037132382
output_00312.jpg,1,519,94,657,312,0.0904051586986
output_00313.jpg,1,517,169,617,477,0.101880423725
output_00313.jpg,1,523,97,657,313,0.0657633244991
output_00314.jpg,1,517,166,617,480,0.0987260118127
output_00314.jpg,1,518,93,658,313,0.0759235620499
output_00315.jpg,1,511,156,617,492,0.106203682721
output_00315.jpg,1,522,94,658,310,0.0575303174555
output_00316.jpg,1,514,161,618,485,0.107763074338
output_00316.jpg,1,521,94,659,310,0.0578708983958
output_00317.jpg,1,486,83,660,503,0.336646258831
output_00318.jpg,1,485,85,661,509,0.367487341166
output_00319.jpg,1,485,88,663,512,0.364779800177
output_00320.jpg,1,481,80,667,514,0.331230759621
output_00321.jpg,1,477,83,669,505,0.318402439356
output_00322.jpg,1,472,89,674,485,0.197369650006
output_00323.jpg,1,472,90,674,488,0.201225161552
output_00324.jpg,1,521,95,645,285,0.200611770153
output_00324.jpg,1,471,98,677,482,0.152160361409
output_00325.jpg,1,529,104,641,280,0.237222850323
output_00325.jpg,1,475,107,673,461,0.126877784729
output_00326.jpg,1,524,104,640,274,0.259103089571
output_00326.jpg,1,466,109,682,455,0.0857993140817
output_00327.jpg,1,532,110,634,268,0.272317409515
output_00327.jpg,1,473,121,675,449,0.0910032615066
output_00328.jpg,1,531,113,635,265,0.281405985355
output_00328.jpg,1,465,125,683,439,0.0756819322705
output_00329.jpg,1,528,116,634,266,0.276354134083
output_00329.jpg,1,463,127,687,429,0.0619853511453
output_00330.jpg,1,519,107,649,269,0.142875835299
output_00331.jpg,1,522,108,650,272,0.115250267088
output_00340.jpg,1,546,109,660,283,0.0625219196081
output_00340.jpg,1,545,130,619,250,0.0585247762501
output_00344.jpg,1,555,109,661,273,0.0671907663345
output_00344.jpg,1,548,129,622,243,0.0637693479657
output_00345.jpg,1,549,130,619,248,0.0737789571285
output_00345.jpg,1,559,112,659,278,0.0731803327799
output_00346.jpg,1,550,127,620,245,0.0817176550627
output_00346.jpg,1,563,110,659,276,0.0764510408044
output_00347.jpg,1,564,114,656,274,0.109796516597
output_00347.jpg,1,550,127,620,249,0.109341651201
output_00348.jpg,1,549,127,621,247,0.113136328757
output_00348.jpg,1,564,116,654,270,0.112775199115
output_00348.jpg,1,644,107,856,459,0.0510105378926
output_00349.jpg,1,547,127,619,247,0.0868296325207
output_00349.jpg,1,560,111,656,275,0.0796532705426
output_00350.jpg,1,558,112,654,272,0.102001063526
output_00350.jpg,1,544,125,620,247,0.100558534265
output_00351.jpg,1,544,124,624,246,0.0757584199309
output_00351.jpg,1,553,105,663,277,0.074509896338
output_00352.jpg,1,552,101,668,279,0.0677213445306
output_00352.jpg,1,544,122,626,246,0.0671746358275